file_path,width,height,red_ratio,red_moment_1,red_moment_2,green_ratio,green_moment_1,green_moment_2,blue_ratio,blue_moment_1,blue_moment_2,focus,luminance,luminance_std,all_edges,v_edges,h_edges,d_edges,orientation,simplicity,dif_hues,faces,faces_area,smiles,rule_of_thirds,static_saliency,rank_sum,fps,size,shackiness,motion_mag,fg_area,shadow_area,bg_area,camera_move,focus_diff,gabor_0,gabor_15,gabor_30,gabor_45,gabor_60,gabor_75,gabor_90,gabor_105,gabor_120,gabor_135,gabor_150,gabor_165,EH_0,EH_1,EH_2,EH_3,EH_4,EH_5,EH_6,EH_7,EH_8,EH_9,EH_10,EH_11,EH_12,EH_13,EH_14,EH_15,EH_16,entropy
0584,1280,720,0.34089,0.469204,0.0391797,0.332146,0.457169,0.0557786,0.326964,0.450037,0.0522801,0.925507,0.450857,0.0482908,10.4083,10.9165,9.90005,11.8032,3,0.171177,0.181406,0.0645161,0.00254263,0,0.00056926,0.157039,0.296667,0.494444,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,4,4,4,4,4,4,2,1,1,1,1,1,0.635887
0585,1280,720,0.32484,0.421187,0.184588,0.328181,0.425519,0.190572,0.346979,0.449893,0.197798,0.269022,0.418576,0.185378,10.4038,10.9093,9.89832,11.7987,3,0.0719622,0.0737097,0.122449,0.00997449,0.0102041,0.0223089,0.0759695,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0.442325
0586,1280,720,0.348673,0.629328,0.0787015,0.33402,0.602879,0.0807346,0.317307,0.572714,0.0792176,0.367549,0.595296,0.0780241,10.4061,10.9078,9.90443,11.8021,3,0.0607447,0.0619851,0.0609756,0.00197536,0,0.0113821,0.118717,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.588101
0587,1280,720,0.339849,0.745638,0.0624992,0.330148,0.724354,0.0767763,0.330003,0.724035,0.0790711,0.639144,0.716246,0.0692966,10.404,10.9047,9.90326,11.8002,3,0.0319192,0.0322584,0,0,0,0,0.047563,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,4,1,1,4,1,4,1,4,1,2,2,2,2,4,0.383036
0588,480,360,0.374964,0.357471,0.0118031,0.362606,0.345689,0.0103206,0.26243,0.250186,0.00776072,0.31677,0.331585,0.0101802,10.4044,10.9027,9.90601,11.8001,3,0.0210715,0.0212188,0,0,0,0,0.0750526,0.3,0.5,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,4,4,4,1,2,4,4,3,2,2,2,3,2,0.550891
0589,1280,720,0.374282,0.465772,0.0857962,0.319784,0.397952,0.0777557,0.305935,0.380718,0.0811859,0.713149,0.407972,0.076411,10.4061,10.9053,9.90679,11.8035,3,0.0867914,0.0893459,0.0250696,0.000930536,0,0.0056475,0.146551,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,4,4,1,1,4,4,1,1,2,4,1,1,4,0.580807
0590,540,360,0.343015,0.544275,0.100719,0.333167,0.528649,0.102974,0.323818,0.513814,0.103697,0.0329928,0.521073,0.100168,10.397,10.8946,9.89947,11.7947,3,0.14738,0.154903,0.0241935,0.000727277,0,0.000695762,0.0691712,0.2975,0.495833,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,0.606891
0591,1280,720,0.335972,0.469834,0.0640232,0.330679,0.462433,0.0696224,0.333349,0.466166,0.0861243,0.166571,0.455843,0.0675549,10.3836,10.8796,9.88758,11.7803,3,0.267805,0.293738,0,0,0,0,0.0733891,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,4,4,1,1,4,4,2,2,2,2,2,1,4,0.590403
0592,1280,720,0.325552,0.435247,0.0557233,0.350567,0.468691,0.0632301,0.32388,0.433012,0.0707159,0.774222,0.445566,0.0575147,10.3894,10.8844,9.89447,11.7861,3,0.1711,0.181326,0.109091,0.00619713,0,0.0115033,0.126181,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,1,1,1,4,1,2,2,2,1,1,1,1,0.601098
0593,1280,720,0.313758,0.361168,0.0970293,0.314762,0.362324,0.112628,0.371481,0.427614,0.0977187,0.310312,0.362136,0.103429,10.3875,10.8792,9.89571,11.7857,3,0.177729,0.188789,0.012987,0.000327381,0,0.000814871,0.120565,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.539249
0594,1280,720,0.382366,0.583332,0.17947,0.327643,0.499848,0.168085,0.289991,0.442407,0.166756,0.13576,0.507961,0.165824,10.3852,10.8787,9.89172,11.7827,3,0.0688643,0.0704639,0.291667,0.037071,0.0583333,0.0304412,0.086129,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,0.57758
0595,1280,720,0.424431,0.268407,0.0780053,0.32056,0.202719,0.0663427,0.255009,0.161266,0.0565781,0.11881,0.213229,0.065029,10.3902,10.8837,9.89669,11.7871,3,0.0370179,0.0374752,0.0921659,0.00423855,0,0.0118189,0.0993524,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,1,1,1,2,2,2,2,1,0.452154
0596,1280,720,0.361917,0.433752,0.0949832,0.33897,0.40625,0.0917431,0.299113,0.358483,0.101403,0.320151,0.400936,0.0907572,10.3914,10.8856,9.89725,11.7889,3,0.0447957,0.045467,0.216561,0.0209995,0.0382166,0.0327588,0.0619638,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,0.559339
0597,1280,684,0.398912,0.425621,0.122873,0.35589,0.379719,0.107251,0.245199,0.261616,0.106104,0.524272,0.372424,0.106825,10.3974,10.8933,9.90143,11.7997,3,0.000878005,0.000878259,0.0276243,0.00108044,0,0.00632651,0.0752089,0.3,0.5,0.3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,1,2,0.58179
0598,1280,720,0.369958,0.515169,0.144297,0.335866,0.467696,0.131154,0.294176,0.409643,0.12021,0.844555,0.465793,0.130899,10.4127,10.9207,9.90461,11.8203,3,0.0591651,0.0603409,0,0,0,0,0.119581,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,1,1,1,2,2,2,2,4,4,2,3,1,0.55867
0599,1280,720,0.532592,0.444362,0.060874,0.238069,0.19863,0.0396857,0.229339,0.191346,0.0381315,0.124931,0.26583,0.0404087,10.4086,10.9151,9.90214,11.8137,3,0.1275,0.13309,0.325843,0.0167749,0,0.000352501,0.0816302,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,2,4,1,1,2,2,1,1,2,4,4,1,1,0.562735
0600,1280,720,0.374637,0.444395,0.0311404,0.330515,0.392058,0.028526,0.294848,0.349749,0.0504681,0.0524496,0.394807,0.028047,10.4083,10.9153,9.90136,11.8131,3,0.00740682,0.00742494,0.870968,0.0895814,0.0645161,0.0645794,0.111322,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,1,4,1,1,1,4,1,3,3,4,4,4,4,0.59137
0601,1280,720,0.342178,0.571635,0.0222734,0.3363,0.561815,0.0256476,0.321521,0.537126,0.0266237,0.196597,0.550794,0.0239734,10.4042,10.9105,9.89789,11.8108,3,0.141055,0.147929,0,0,0,0,0.070159,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,2,2,2,2,2,3,2,2,3,1,4,2,2,0.643651
0602,1280,720,0.356403,0.453838,0.149457,0.344236,0.438345,0.153428,0.299361,0.381201,0.140075,0.561854,0.427772,0.146871,10.4084,10.9157,9.90119,11.8155,3,0.0434405,0.0440712,0.0791367,0.00513695,0,0.00592467,0.126387,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,1,4,1,1,1,1,1,1,1,4,2,1,1,0.588175
0603,1280,718,0.323519,0.515966,0.0941844,0.328936,0.524605,0.0984523,0.347545,0.554285,0.100986,0.170777,0.515122,0.0954228,10.4023,10.9073,9.89729,11.8104,3,0.213789,0.229989,0.0105263,0.000967105,0,0,0.0613512,0.2997,0.499501,0.382933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,0.555438
0604,1280,720,0.345319,0.458097,0.136358,0.333641,0.442606,0.13895,0.32104,0.425889,0.159513,0.377744,0.436438,0.133678,10.4041,10.909,9.89918,11.8118,3,0.145187,0.15248,0.0882353,0.00248468,0,0.0172626,0.125995,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,4,2,2,1,4,2,2,4,1,2,2,4,0.593089
0605,1280,720,0.369127,0.557836,0.170459,0.33097,0.500173,0.13324,0.299903,0.453222,0.10903,0.750593,0.501884,0.134681,10.4069,10.9122,9.90159,11.8155,3,0.173362,0.183862,0.236842,0.0169199,0.0131579,0.0316305,0.122333,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,4,1,1,1,4,1,1,1,4,1,1,4,1,0.601847
0606,1280,720,0.377856,0.299053,0.146614,0.33662,0.266417,0.117988,0.285524,0.225977,0.0992366,0.316694,0.266097,0.12049,10.4048,10.9083,9.90126,11.8124,3,0.0717602,0.0734977,0.0235294,0.000713848,0,0.00202999,0.130232,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1,1,4,4,1,1,2,2,2,2,2,0.510947
0607,600,360,0.365975,0.305454,0.0552376,0.361405,0.301639,0.0624302,0.27262,0.227537,0.0448115,0.0807274,0.288471,0.055841,10.4061,10.9089,9.90326,11.8128,3,0.0872136,0.0897935,0,0,0,0,0.112018,0.199078,0.331797,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,4,4,3,1,4,3,2,2,1,1,2,2,4,1,0.570117
0608,1280,720,0.300245,0.417439,0.0885733,0.342422,0.476078,0.100672,0.357333,0.496809,0.121001,0.696755,0.451699,0.0940989,10.4082,10.9091,9.90719,11.8148,3,0.0237178,0.0239046,0.0243902,0.000776724,0,0.00217599,0.145185,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,2,2,2,2,2,2,1,1,2,1,1,1,2,0.601216
0609,1280,720,0.350518,0.471523,0.171396,0.333667,0.448856,0.180023,0.315815,0.42484,0.187169,0.199414,0.44385,0.171232,10.4071,10.9072,9.90697,11.8138,3,0.095604,0.0987128,0.159091,0.0170017,0.0454545,0.0290033,0.111107,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,1,1,2,4,4,2,1,1,4,1,0.585466
0610,1280,720,0.355607,0.346831,0.0871832,0.323383,0.315403,0.0782335,0.32101,0.313088,0.0813175,0.540556,0.318094,0.0782093,10.4125,10.916,9.90888,11.8199,3,0.243111,0.264272,0.530612,0.0485385,0.0136054,0.0556222,0.104141,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,0.598857
0611,1280,720,0.388784,0.335857,0.0437271,0.328566,0.283837,0.0449529,0.282651,0.244173,0.040353,0.145007,0.288954,0.0423725,10.4127,10.9196,9.9058,11.8216,3,0.13308,0.13918,0.0458716,0.00757263,0.0183486,0.000899442,0.119458,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,1,1,4,1,4,1,4,1,1,1,1,1,1,4,0.618873
0612,1280,720,0.346741,0.358356,0.180714,0.326369,0.337302,0.175422,0.32689,0.337841,0.184087,0.341764,0.33683,0.172453,10.4086,10.9143,9.90284,11.8167,3,0.142811,0.149861,0.03125,0.00189128,0,0.00169118,0.0767195,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,1,1,1,2,2,1,1,2,2,2,2,1,0.545449
0613,1280,720,0.186758,0.275083,0.0677312,0.447682,0.659407,0.0525402,0.36556,0.538446,0.0543719,0.0359695,0.520046,0.0372623,10.4031,10.9087,9.8976,11.8109,3,0.27616,0.303801,0,0,0,0,0.0581951,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.527542
0614,1280,720,0.343622,0.400799,0.131353,0.332274,0.387563,0.133339,0.324104,0.378033,0.135801,0.342632,0.382636,0.130132,10.4023,10.9051,9.89941,11.811,3,0.0739037,0.0757481,0.349112,0.0137529,0.00591716,0.0296322,0.0976771,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,2,1,4,4,2,1,4,2,2,2,2,2,2,0.508921
0615,1280,720,0.333093,0.38081,0.0248411,0.323201,0.369501,0.0267625,0.343705,0.392942,0.0247081,0.484904,0.368016,0.0209644,10.4142,10.9228,9.90569,11.8241,3,0.204764,0.219572,0.0248447,0.000811821,0,0.00126659,0.135281,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.618823
0616,1280,720,0.353107,0.560033,0.0719566,0.343756,0.545202,0.0691402,0.303137,0.480779,0.0881414,0.78145,0.531523,0.0685002,10.4146,10.9243,9.90492,11.8273,3,0.0466258,0.047353,0.0133333,0.000469097,0,0.00156863,0.146444,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,1,4,4,1,1,1,1,2,0.612561
0617,1280,720,0.588947,0.518414,0.107732,0.319163,0.280939,0.10017,0.0918903,0.0808854,0.0934476,0.0738706,0.32261,0.0729259,10.4103,10.9201,9.90047,11.8223,3,0.017728,0.0178322,0.0615385,0.00905148,0,0.00235294,0.0606912,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,4,1,1,1,4,1,1,4,4,1,1,1,0.542026
0618,1280,720,0.356441,0.511826,0.126776,0.328495,0.471697,0.120003,0.315065,0.452412,0.122635,0.367387,0.471922,0.11899,10.4115,10.9237,9.8992,11.8235,3,0.0426089,0.0432154,0.418848,0.0221723,0.0052356,0.0525819,0.0969793,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,0.61664
0619,1280,720,0.403749,0.433664,0.162684,0.325781,0.349919,0.163419,0.270469,0.290509,0.16776,0.422644,0.360848,0.158816,10.4125,10.9239,9.90105,11.8246,3,0.0361587,0.0365945,0.354545,0.0281315,0.00454545,0.0115062,0.0701784,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,0.531274
0620,1280,720,0.344622,0.324789,0.168428,0.311297,0.293382,0.138902,0.344081,0.32428,0.160606,0.381993,0.300144,0.136713,10.4172,10.9277,9.90665,11.8283,3,0.0624911,0.0638041,0.0178571,0.00250291,0,0.00070028,0.146221,0.24,0.4,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,2,1,1,1,4,1,1,2,3,1,1,4,1,0.542104
0621,1280,720,0.399796,0.486756,0.0108737,0.318469,0.38774,0.010397,0.281735,0.343016,0.0122231,0.388946,0.404004,0.0101134,10.422,10.9308,9.91331,11.8342,3,0.0940199,0.0970235,0,0,0,0,0.117179,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,2,3,1,4,2,1,1,2,2,3,4,2,2,0.624635
0622,1280,720,0.553627,0.574533,0.0315313,0.271664,0.281922,0.0276597,0.174709,0.181306,0.0214872,0.284542,0.350737,0.0233305,10.4376,10.952,9.92318,11.851,3,0.0541315,0.0551134,0.393519,0.0211187,0.00462963,0.00827433,0.139496,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,1,1,1,4,1,4,3,3,1,1,1,1,0.616567
0623,1280,720,0.327216,0.397509,0.0245858,0.467799,0.568293,0.029459,0.204985,0.24902,0.0390704,0.413103,0.471219,0.028299,10.438,10.9526,9.92338,11.8506,3,0.00426653,0.00427253,0.113402,0.00480254,0,0.006792,0.0972192,0.3,0.5,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,3,3,4,3,3,3,3,4,3,1,1,1,3,0.584585
0624,1280,720,0.0913742,0.135857,0.109758,0.438971,0.652669,0.0510097,0.469655,0.69829,0.059116,0.0455654,0.493195,0.0342696,10.4254,10.938,9.91273,11.8357,3,0.1083,0.112304,0.119792,0.0036263,0,0.0101818,0.0726343,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,0.525917
0625,1280,720,0.397166,0.546406,0.152993,0.323281,0.444757,0.142579,0.279553,0.384598,0.122944,0.162886,0.458945,0.135642,10.4265,10.9407,9.91224,11.8372,3,0.0983828,0.101676,0.638554,0.0935404,0.060241,0.081975,0.110854,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,4,4,1,1,1,4,4,4,1,1,1,1,0.579375
0626,1280,720,0.341505,0.50396,0.116318,0.337449,0.497974,0.125652,0.321045,0.473767,0.136528,0.165805,0.487166,0.116821,10.4264,10.94,9.91283,11.8373,3,0.0659321,0.0673949,0,0,0,0,0.129567,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,0.566769
0627,1280,720,0.345956,0.60192,0.130864,0.329778,0.573771,0.141944,0.324266,0.564182,0.145491,0.298064,0.569574,0.136298,10.433,10.9468,9.91915,11.8439,3,0.0387547,0.0392554,0.721088,0.0379149,0,0.00448179,0.10919,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,2,2,1,4,2,4,1,1,2,4,3,1,4,4,0.589406
0628,1280,720,0.329164,0.431973,0.162521,0.335216,0.439915,0.157686,0.335621,0.440447,0.155245,0.208259,0.428897,0.154111,10.4317,10.9465,9.91697,11.8421,3,0.127313,0.132881,0.415205,0.0297917,0.00584795,0.0645683,0.101952,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,4,1,0.58756
0629,1280,720,0.387701,0.581995,0.155646,0.328716,0.493451,0.134662,0.283583,0.425699,0.124464,0.924355,0.501915,0.136294,10.4374,10.9518,9.92309,11.8484,3,0.0933395,0.0962977,0.0596026,0.00275179,0,0.00870017,0.127177,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,2,2,2,1,2,3,3,4,4,2,0.572997
0630,1280,720,0.402344,0.534182,0.222434,0.338674,0.449648,0.147718,0.258982,0.343844,0.114437,0.378859,0.453514,0.152942,10.4392,10.9533,9.92522,11.8502,3,0.0628569,0.0641846,0.222222,0.00968734,0.0123457,0.0111353,0.113466,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,2,1,4,1,4,1,0.541911
0631,1280,720,0.412395,0.352008,0.0903596,0.28926,0.246904,0.0641174,0.298345,0.254658,0.0740098,0.0808163,0.27364,0.0709192,10.4269,10.9451,9.90864,11.8362,3,0.101224,0.104713,0.426117,0.0322221,0.0137457,0.0708398,0.0874969,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,4,1,1,1,4,1,1,1,4,1,1,1,1,0.490695
0632,1280,720,0.33884,0.377632,0.152318,0.326835,0.364252,0.146417,0.334326,0.372601,0.147382,0.0422732,0.361943,0.145197,10.4096,10.9296,9.88959,11.8167,3,0.136785,0.143238,0.17094,0.0178351,0.0128205,0.0194738,0.071768,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,0.511558
0633,1280,720,0.407491,0.470591,0.126876,0.328606,0.379491,0.143444,0.263902,0.304767,0.114883,0.0517322,0.390232,0.131403,10.4068,10.9277,9.88585,11.814,3,0.239382,0.259875,0.909091,0.121278,0.0454545,0.0716201,0.0881639,0.23976,0.3996,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,1,1,4,1,1,1,4,1,1,1,4,4,4,0.578595
0634,640,360,0.372757,0.415196,0.168594,0.336007,0.374262,0.167018,0.291236,0.324394,0.157673,0.14805,0.373208,0.160897,10.4052,10.9265,9.88387,11.8119,3,0.139994,0.146763,0.530612,0.0168747,0,0.0214986,0.111919,0.25,0.416667,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,3,1,0.574493
0635,1280,720,0.380739,0.230649,0.128057,0.275478,0.166883,0.120332,0.343783,0.208262,0.139493,0.530435,0.186816,0.107138,10.4085,10.9308,9.88621,11.8152,3,0.0195395,0.0196661,0.0909091,0.00613947,0,0.0212567,0.0993282,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,0.506289
0636,480,360,0.313364,0.54352,0.0393899,0.335497,0.581909,0.0564907,0.351139,0.60904,0.108849,0.0921956,0.562092,0.0485276,10.4071,10.9288,9.88532,11.8138,3,0.0267532,0.0269911,0.0178571,0.000450149,0,0.000490196,0.112016,0.25,0.416667,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0.58292
0637,1280,720,0.333608,0.790937,0.138224,0.343561,0.814536,0.132963,0.322831,0.765387,0.124442,0.604667,0.785893,0.1286,10.4101,10.9309,9.88928,11.8173,3,0.0389926,0.0395,0.0212766,0.0016488,0,0,0.161673,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,1,1,4,2,1,1,4,2,2,2,2,2,0.521177
0638,640,360,0.340681,0.469455,0.180583,0.329747,0.454388,0.174198,0.329572,0.454146,0.175272,0.111678,0.449728,0.17239,10.4066,10.9271,9.8861,11.8128,3,0.0800942,0.0822647,0.107843,0.00474226,0,0.0361399,0.0777108,0.25,0.416667,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0.56586
0639,320,240,0.330947,0.637183,0.0509665,0.332491,0.640155,0.050665,0.336562,0.647994,0.0505025,0.246781,0.627442,0.049795,10.4055,10.9241,9.88685,11.8122,3,0.17312,0.183591,0.0512821,0.00129274,0,0.0098542,0.0873368,0.150002,0.250003,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.592568
0640,1280,720,0.33216,0.548603,0.14902,0.326202,0.538763,0.12553,0.341638,0.564258,0.174412,0.50565,0.533767,0.116102,10.406,10.9246,9.88733,11.8128,3,0.156312,0.164798,0.015748,0.000406106,0,0.0028717,0.119914,0.2997,0.499501,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,4,1,2,2,2,2,2,2,2,2,2,0.5738
0641,480,360,0.362053,0.540989,0.0522072,0.332566,0.496929,0.0510508,0.305381,0.456309,0.0530748,0.0545576,0.495408,0.0495162,10.4042,10.9204,9.88796,11.8109,3,0.178353,0.189487,0.101449,0.00881869,0.0289855,0.00784314,0.0967915,0.3,0.5,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,2,2,1,3,2,2,2,2,2,2,2,2,2,0.593656
0642,1280,720,0.354782,0.426816,0.0940846,0.332772,0.400336,0.0803668,0.312446,0.375884,0.073334,0.321554,0.397281,0.0814076,10.4046,10.9184,9.89071,11.8119,3,0.0677145,0.0692595,0,0,0,0,0.103536,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,4,2,4,2,2,2,2,2,2,2,2,2,2,0.523133
0643,1280,720,0.367215,0.259701,0.09999,0.310008,0.219244,0.0788797,0.322777,0.228274,0.0949986,0.101812,0.227714,0.0838004,10.4025,10.917,9.88796,11.8093,3,0.116165,0.120788,0.429577,0.0147908,0.00704225,0.0522323,0.0700761,0.24,0.4,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,1,1,1,1,1,4,3,2,2,2,1,0.507928
0644,1280,720,0.321098,0.392379,0.154472,0.314675,0.384531,0.143766,0.364227,0.445082,0.158777,0.55993,0.385944,0.142807,10.4061,10.9226,9.88958,11.8133,3,0.0794903,0.0816279,0.0381679,0.00238063,0,0,0.138296,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,1,4,1,1,1,4,1,1,1,4,1,1,0.557583
0645,1280,720,0.342527,0.557379,0.114465,0.328539,0.534617,0.113616,0.328934,0.535261,0.110768,0.0523114,0.530734,0.111018,10.4025,10.9217,9.88337,11.8094,3,0.213658,0.229837,0.702128,0.126176,0,0.109929,0.0983728,0.25,0.416667,0.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,1,4,1,1,1,3,1,1,1,1,1,1,0.572656
